---------------------------------------------------------------------------------------------

STARTING DOWNLOAD OF MERCATOR FORECAST
---------------------------------------------------------------------------------------------
exit
exit
exit
exit
exit
[Main]  
user=lglasner
pwd=kpt6yrnsRvVm
motu=https://nrt.cmems-du.eu/motu-web/Motu  
service_id=GLOBAL_ANALYSIS_FORECAST_PHY_001_024-TDS
product_id=global-analysis-forecast-phy-001-024
date_min=2020-06-01
date_max=2020-06-31
latitude_min=-40  
latitude_max=-15  
longitude_min=-80  
longitude_max=-70    
depth_min=0.49402499198913574
depth_max=5727.9169921875
variable=thetao,uo,vo,zos,so
out_dir=. 
out_name=2020-06.nc   
log_level=20 
2022-11-07 16:48:22.056 [ INFO] Asynchronous mode set
2022-11-07 16:48:22.057 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 16:48:27.092 [ INFO] Requesting file to download (this can take a while)...
2022-11-07 16:48:34.898 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 16:48:49.344 [ INFO] Product is not yet available (request in progress)
2022-11-07 16:48:59.355 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 16:49:11.832 [ INFO] Product is not yet available (request in progress)
2022-11-07 16:49:21.843 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 16:49:35.283 [ INFO] Product is not yet available (request in progress)
2022-11-07 16:49:45.293 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 16:49:59.753 [ INFO] Product is not yet available (request in progress)
2022-11-07 16:50:09.764 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 16:50:23.202 [ INFO] Product is not yet available (request in progress)
2022-11-07 16:50:33.212 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 16:50:47.879 [ INFO] Product is not yet available (request in progress)
2022-11-07 16:50:57.889 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 16:51:12.114 [ INFO] Product is not yet available (request in progress)
2022-11-07 16:51:22.118 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 16:51:40.644 [ INFO] Product is not yet available (request in progress)
2022-11-07 16:51:50.654 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 16:52:10.584 [ INFO] Product is not yet available (request in progress)
2022-11-07 16:52:20.595 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 16:52:38.738 [ INFO] Product is not yet available (request in progress)
2022-11-07 16:52:48.748 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 16:53:06.898 [ INFO] Product is not yet available (request in progress)
2022-11-07 16:53:16.909 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 16:53:33.134 [ INFO] Product is not yet available (request in progress)
2022-11-07 16:53:43.145 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 16:54:01.940 [ INFO] The product is ready for download
2022-11-07 16:54:01.941 [ INFO] Downloading file (this can take a while)...
2022-11-07 16:54:04.015 [ INFO] File type: application/x-netcdf
2022-11-07 16:54:04.016 [ INFO] File size: 453.9 MB (453884744 B)
2022-11-07 16:54:04.016 [ INFO] Downloading file /storage/lucas/FORECAST/MERCATOR/FULLPHYSICS/HINDCAST/2020-06.nc
2022-11-07 18:09:13.235 [ INFO] - 453.9 MB (60.6%)
2022-11-07 18:09:13.986 [ INFO] - 453.9 MB (61.7%)
2022-11-07 18:09:14.883 [ INFO] - 453.9 MB (62.7%)
2022-11-07 18:09:15.777 [ INFO] - 453.9 MB (63.7%)
2022-11-07 18:09:16.728 [ INFO] - 453.9 MB (64.7%)
2022-11-07 18:09:17.548 [ INFO] - 453.9 MB (65.7%)
2022-11-07 18:09:18.439 [ INFO] - 453.9 MB (66.7%)
2022-11-07 18:09:19.343 [ INFO] - 453.9 MB (67.7%)
2022-11-07 18:09:20.116 [ INFO] - 453.9 MB (68.7%)
2022-11-07 18:09:21.030 [ INFO] - 453.9 MB (69.7%)
2022-11-07 18:09:21.923 [ INFO] - 453.9 MB (70.8%)
2022-11-07 18:09:22.631 [ INFO] - 453.9 MB (71.8%)
2022-11-07 18:09:23.498 [ INFO] - 453.9 MB (72.8%)
2022-11-07 18:09:24.390 [ INFO] - 453.9 MB (73.8%)
2022-11-07 18:09:25.215 [ INFO] - 453.9 MB (74.8%)
2022-11-07 18:09:25.862 [ INFO] - 453.9 MB (75.8%)
2022-11-07 18:09:26.702 [ INFO] - 453.9 MB (76.8%)
2022-11-07 18:09:27.451 [ INFO] - 453.9 MB (77.8%)
2022-11-07 18:09:28.215 [ INFO] - 453.9 MB (78.8%)
2022-11-07 18:09:28.959 [ INFO] - 453.9 MB (79.8%)
2022-11-07 18:09:29.548 [ INFO] - 453.9 MB (80.9%)
2022-11-07 18:09:29.959 [ INFO] - 453.9 MB (81.9%)
2022-11-07 18:09:30.367 [ INFO] - 453.9 MB (82.9%)
2022-11-07 18:09:30.772 [ INFO] - 453.9 MB (83.9%)
2022-11-07 18:09:31.179 [ INFO] - 453.9 MB (84.9%)
2022-11-07 18:09:31.580 [ INFO] - 453.9 MB (85.9%)
2022-11-07 18:09:31.986 [ INFO] - 453.9 MB (86.9%)
2022-11-07 18:09:32.391 [ INFO] - 453.9 MB (87.9%)
2022-11-07 18:09:32.798 [ INFO] - 453.9 MB (88.9%)
2022-11-07 18:09:33.200 [ INFO] - 453.9 MB (90.0%)
2022-11-07 18:09:33.606 [ INFO] - 453.9 MB (91.0%)
2022-11-07 18:09:34.011 [ INFO] - 453.9 MB (92.0%)
2022-11-07 18:09:34.417 [ INFO] - 453.9 MB (93.0%)
2022-11-07 18:09:34.819 [ INFO] - 453.9 MB (94.0%)
2022-11-07 18:09:35.226 [ INFO] - 453.9 MB (95.0%)
2022-11-07 18:09:35.630 [ INFO] - 453.9 MB (96.0%)
2022-11-07 18:09:36.059 [ INFO] - 453.9 MB (97.0%)
2022-11-07 18:09:36.461 [ INFO] - 453.9 MB (98.0%)
2022-11-07 18:09:36.868 [ INFO] - 453.9 MB (99.1%)
2022-11-07 18:09:37.248 [ INFO] - 453.9 MB (100.0%)
2022-11-07 18:09:37.248 [ INFO] Processing  time : 0:12:10.214969
2022-11-07 18:09:37.249 [ INFO] Downloading time : 0:01:04.509349
2022-11-07 18:09:37.249 [ INFO] Total time       : 0:13:14.724318
2022-11-07 18:09:37.249 [ INFO] Download rate    : 6.9 MB/s
2022-11-07 18:09:37.250 [ INFO] Done
[Main]  
user=lglasner
pwd=kpt6yrnsRvVm
motu=https://nrt.cmems-du.eu/motu-web/Motu  
service_id=GLOBAL_ANALYSIS_FORECAST_PHY_001_024-TDS
product_id=global-analysis-forecast-phy-001-024
date_min=2021-01-01
date_max=2021-01-31
latitude_min=-40  
latitude_max=-15  
longitude_min=-80  
longitude_max=-70    
depth_min=0.49402499198913574
depth_max=5727.9169921875
variable=thetao,uo,vo,zos,so
out_dir=. 
out_name=2021-01.nc   
log_level=20 
2022-11-07 18:09:37.498 [ INFO] Asynchronous mode set
2022-11-07 18:09:37.499 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 18:09:41.671 [ INFO] Requesting file to download (this can take a while)...
2022-11-07 18:09:49.389 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 18:10:02.529 [ INFO] Product is not yet available (request in progress)
2022-11-07 18:10:12.536 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 18:10:24.416 [ INFO] Product is not yet available (request in progress)
2022-11-07 18:10:34.427 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 18:10:46.038 [ INFO] Product is not yet available (request in progress)
2022-11-07 18:10:56.048 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 18:11:08.811 [ INFO] Product is not yet available (request in progress)
2022-11-07 18:11:18.821 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 18:11:32.559 [ INFO] Product is not yet available (request in progress)
2022-11-07 18:11:42.570 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 18:11:54.523 [ INFO] Product is not yet available (request in progress)
2022-11-07 18:12:04.534 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 18:12:17.495 [ INFO] Product is not yet available (request in progress)
2022-11-07 18:12:27.507 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 18:12:41.946 [ INFO] Product is not yet available (request in progress)
2022-11-07 18:12:51.957 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 18:13:06.152 [ INFO] Product is not yet available (request in progress)
2022-11-07 18:13:16.156 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 18:13:30.410 [ INFO] Product is not yet available (request in progress)
2022-11-07 18:13:40.413 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 18:13:54.021 [ INFO] Product is not yet available (request in progress)
2022-11-07 18:14:04.030 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 18:14:17.426 [ INFO] Product is not yet available (request in progress)
2022-11-07 18:14:27.437 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 18:14:40.954 [ INFO] Product is not yet available (request in progress)
2022-11-07 18:14:50.964 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 18:15:05.029 [ INFO] Product is not yet available (request in progress)
2022-11-07 18:15:15.039 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 18:15:28.647 [ INFO] Product is not yet available (request in progress)
2022-11-07 18:15:38.657 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 18:15:51.397 [ INFO] Product is not yet available (request in progress)
2022-11-07 18:16:01.407 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 18:16:15.400 [ INFO] Product is not yet available (request in progress)
2022-11-07 18:16:25.411 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 18:16:37.793 [ INFO] The product is ready for download
2022-11-07 18:16:37.793 [ INFO] Downloading file (this can take a while)...
2022-11-07 18:16:39.167 [ INFO] File type: application/x-netcdf
2022-11-07 18:16:39.167 [ INFO] File size: 453.9 MB (453884744 B)
2022-11-07 18:16:39.167 [ INFO] Downloading file /storage/lucas/FORECAST/MERCATOR/FULLPHYSICS/HINDCAST/2021-01.nc
2022-11-07 18:16:48.537 [ INFO] - 453.9 MB (1.0%)
2022-11-07 18:16:50.973 [ INFO] - 453.9 MB (2.0%)
2022-11-07 18:16:52.569 [ INFO] - 453.9 MB (3.0%)
2022-11-07 18:16:53.617 [ INFO] - 453.9 MB (4.0%)
2022-11-07 18:16:54.631 [ INFO] - 453.9 MB (5.1%)
2022-11-07 18:16:55.480 [ INFO] - 453.9 MB (6.1%)
2022-11-07 18:16:56.227 [ INFO] - 453.9 MB (7.1%)
2022-11-07 18:16:56.976 [ INFO] - 453.9 MB (8.1%)
2022-11-07 18:16:57.774 [ INFO] - 453.9 MB (9.1%)
2022-11-07 18:16:58.524 [ INFO] - 453.9 MB (10.1%)
2022-11-07 18:16:59.184 [ INFO] - 453.9 MB (11.1%)
2022-11-07 18:16:59.919 [ INFO] - 453.9 MB (12.1%)
2022-11-07 18:17:00.662 [ INFO] - 453.9 MB (13.1%)
2022-11-07 18:17:01.353 [ INFO] - 453.9 MB (14.2%)
2022-11-07 18:17:02.133 [ INFO] - 453.9 MB (15.2%)
2022-11-07 18:17:02.880 [ INFO] - 453.9 MB (16.2%)
2022-11-07 18:17:03.535 [ INFO] - 453.9 MB (17.2%)
2022-11-07 18:17:04.284 [ INFO] - 453.9 MB (18.2%)
2022-11-07 18:17:05.061 [ INFO] - 453.9 MB (19.2%)
2022-11-07 18:17:05.762 [ INFO] - 453.9 MB (20.2%)
2022-11-07 18:17:06.512 [ INFO] - 453.9 MB (21.2%)
2022-11-07 18:17:07.223 [ INFO] - 453.9 MB (22.2%)
2022-11-07 18:17:07.894 [ INFO] - 453.9 MB (23.2%)
2022-11-07 18:17:08.552 [ INFO] - 453.9 MB (24.3%)
2022-11-07 18:17:09.224 [ INFO] - 453.9 MB (25.3%)
2022-11-07 18:17:09.908 [ INFO] - 453.9 MB (26.3%)
2022-11-07 18:17:10.482 [ INFO] - 453.9 MB (27.3%)
2022-11-07 18:17:11.188 [ INFO] - 453.9 MB (28.3%)
2022-11-07 18:17:11.955 [ INFO] - 453.9 MB (29.3%)
2022-11-07 18:17:12.679 [ INFO] - 453.9 MB (30.3%)
2022-11-07 18:17:13.422 [ INFO] - 453.9 MB (31.3%)
2022-11-07 18:17:14.034 [ INFO] - 453.9 MB (32.3%)
2022-11-07 18:17:14.776 [ INFO] - 453.9 MB (33.4%)
2022-11-07 18:17:15.542 [ INFO] - 453.9 MB (34.4%)
2022-11-07 18:17:16.288 [ INFO] - 453.9 MB (35.4%)
2022-11-07 18:17:17.034 [ INFO] - 453.9 MB (36.4%)
2022-11-07 18:17:17.638 [ INFO] - 453.9 MB (37.4%)
2022-11-07 18:17:18.377 [ INFO] - 453.9 MB (38.4%)
2022-11-07 18:17:19.119 [ INFO] - 453.9 MB (39.4%)
2022-11-07 18:17:19.854 [ INFO] - 453.9 MB (40.4%)
2022-11-07 18:17:20.602 [ INFO] - 453.9 MB (41.4%)
2022-11-07 18:17:21.205 [ INFO] - 453.9 MB (42.5%)
2022-11-07 18:17:21.980 [ INFO] - 453.9 MB (43.5%)
2022-11-07 18:17:22.731 [ INFO] - 453.9 MB (44.5%)
2022-11-07 18:17:23.480 [ INFO] - 453.9 MB (45.5%)
2022-11-07 18:17:24.241 [ INFO] - 453.9 MB (46.5%)
2022-11-07 18:17:24.853 [ INFO] - 453.9 MB (47.5%)
2022-11-07 18:17:25.640 [ INFO] - 453.9 MB (48.5%)
2022-11-07 18:17:26.436 [ INFO] - 453.9 MB (49.5%)
2022-11-07 18:17:27.225 [ INFO] - 453.9 MB (50.5%)
2022-11-07 18:17:28.050 [ INFO] - 453.9 MB (51.5%)
2022-11-07 18:17:28.909 [ INFO] - 453.9 MB (52.6%)
2022-11-07 18:17:29.566 [ INFO] - 453.9 MB (53.6%)
2022-11-07 18:17:30.458 [ INFO] - 453.9 MB (54.6%)
2022-11-07 18:17:31.337 [ INFO] - 453.9 MB (55.6%)
2022-11-07 18:17:32.094 [ INFO] - 453.9 MB (56.6%)
2022-11-07 18:17:32.944 [ INFO] - 453.9 MB (57.6%)
2022-11-07 18:17:33.780 [ INFO] - 453.9 MB (58.6%)
2022-11-07 18:17:34.482 [ INFO] - 453.9 MB (59.6%)
2022-11-07 18:17:35.380 [ INFO] - 453.9 MB (60.6%)
2022-11-07 18:17:36.217 [ INFO] - 453.9 MB (61.7%)
2022-11-07 18:17:36.961 [ INFO] - 453.9 MB (62.7%)
2022-11-07 18:17:37.794 [ INFO] - 453.9 MB (63.7%)
2022-11-07 18:17:38.568 [ INFO] - 453.9 MB (64.7%)
2022-11-07 18:17:39.359 [ INFO] - 453.9 MB (65.7%)
2022-11-07 18:17:40.197 [ INFO] - 453.9 MB (66.7%)
2022-11-07 18:17:41.007 [ INFO] - 453.9 MB (67.7%)
2022-11-07 18:17:41.838 [ INFO] - 453.9 MB (68.7%)
2022-11-07 18:17:42.764 [ INFO] - 453.9 MB (69.7%)
2022-11-07 18:17:43.447 [ INFO] - 453.9 MB (70.8%)
2022-11-07 18:17:44.225 [ INFO] - 453.9 MB (71.8%)
2022-11-07 18:17:45.065 [ INFO] - 453.9 MB (72.8%)
2022-11-07 18:17:45.922 [ INFO] - 453.9 MB (73.8%)
2022-11-07 18:17:46.758 [ INFO] - 453.9 MB (74.8%)
2022-11-07 18:17:47.865 [ INFO] - 453.9 MB (75.8%)
2022-11-07 18:17:49.101 [ INFO] - 453.9 MB (76.8%)
2022-11-07 18:17:49.619 [ INFO] - 453.9 MB (77.8%)
2022-11-07 18:17:50.376 [ INFO] - 453.9 MB (78.8%)
2022-11-07 18:17:50.980 [ INFO] - 453.9 MB (79.8%)
2022-11-07 18:17:51.517 [ INFO] - 453.9 MB (80.9%)
2022-11-07 18:17:52.045 [ INFO] - 453.9 MB (81.9%)
2022-11-07 18:17:52.604 [ INFO] - 453.9 MB (82.9%)
2022-11-07 18:17:53.116 [ INFO] - 453.9 MB (83.9%)
2022-11-07 18:17:53.624 [ INFO] - 453.9 MB (84.9%)
2022-11-07 18:17:54.169 [ INFO] - 453.9 MB (85.9%)
2022-11-07 18:17:54.745 [ INFO] - 453.9 MB (86.9%)
2022-11-07 18:17:55.606 [ INFO] - 453.9 MB (87.9%)
2022-11-07 18:17:56.682 [ INFO] - 453.9 MB (88.9%)
2022-11-07 18:17:57.725 [ INFO] - 453.9 MB (90.0%)
2022-11-07 18:17:58.836 [ INFO] - 453.9 MB (91.0%)
2022-11-07 18:17:59.867 [ INFO] - 453.9 MB (92.0%)
2022-11-07 18:18:00.964 [ INFO] - 453.9 MB (93.0%)
2022-11-07 18:18:02.010 [ INFO] - 453.9 MB (94.0%)
2022-11-07 18:18:03.104 [ INFO] - 453.9 MB (95.0%)
2022-11-07 18:18:04.123 [ INFO] - 453.9 MB (96.0%)
2022-11-07 18:18:05.182 [ INFO] - 453.9 MB (97.0%)
2022-11-07 18:18:06.186 [ INFO] - 453.9 MB (98.0%)
2022-11-07 18:18:07.168 [ INFO] - 453.9 MB (99.1%)
2022-11-07 18:18:08.097 [ INFO] - 453.9 MB (100.0%)
2022-11-07 18:18:08.098 [ INFO] Processing  time : 0:07:01.669011
2022-11-07 18:18:08.099 [ INFO] Downloading time : 0:01:28.930746
2022-11-07 18:18:08.100 [ INFO] Total time       : 0:08:30.599757
2022-11-07 18:18:08.100 [ INFO] Download rate    : 5.0 MB/s
2022-11-07 18:18:08.100 [ INFO] Done
[Main]  
user=lglasner
pwd=kpt6yrnsRvVm
motu=https://nrt.cmems-du.eu/motu-web/Motu  
service_id=GLOBAL_ANALYSIS_FORECAST_PHY_001_024-TDS
product_id=global-analysis-forecast-phy-001-024
date_min=2021-02-01
date_max=2021-02-31
latitude_min=-40  
latitude_max=-15  
longitude_min=-80  
longitude_max=-70    
depth_min=0.49402499198913574
depth_max=5727.9169921875
variable=thetao,uo,vo,zos,so
out_dir=. 
out_name=2021-02.nc   
log_level=20 
2022-11-07 18:18:08.378 [ INFO] Asynchronous mode set
2022-11-07 18:18:08.379 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 18:18:14.668 [ INFO] Requesting file to download (this can take a while)...
2022-11-07 18:18:23.219 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 18:18:37.513 [ INFO] Product is not yet available (request in progress)
2022-11-07 18:18:47.524 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 18:18:59.103 [ INFO] Product is not yet available (request in progress)
2022-11-07 18:19:09.113 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 18:19:21.322 [ INFO] Product is not yet available (request in progress)
2022-11-07 18:19:31.333 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 18:19:43.753 [ INFO] Product is not yet available (request in progress)
2022-11-07 18:19:53.763 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 18:20:07.082 [ INFO] Product is not yet available (request in progress)
2022-11-07 18:20:17.092 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 18:20:30.262 [ INFO] Product is not yet available (request in progress)
2022-11-07 18:20:40.272 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 18:20:53.744 [ INFO] Product is not yet available (request in progress)
2022-11-07 18:21:03.754 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 18:21:17.874 [ INFO] Product is not yet available (request in progress)
2022-11-07 18:21:27.883 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 18:21:41.150 [ INFO] Product is not yet available (request in progress)
2022-11-07 18:21:51.160 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 18:22:04.548 [ INFO] Product is not yet available (request in progress)
2022-11-07 18:22:14.556 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 18:22:26.332 [ INFO] Product is not yet available (request in progress)
2022-11-07 18:22:36.343 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 18:22:50.616 [ INFO] Product is not yet available (request in progress)
2022-11-07 18:23:00.626 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 18:23:14.389 [ INFO] Product is not yet available (request in progress)
2022-11-07 18:23:24.398 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 18:23:38.230 [ INFO] Product is not yet available (request in progress)
2022-11-07 18:23:48.240 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 18:24:01.866 [ INFO] Product is not yet available (request in progress)
2022-11-07 18:24:11.877 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 18:24:26.335 [ INFO] The product is ready for download
2022-11-07 18:24:26.335 [ INFO] Downloading file (this can take a while)...
2022-11-07 18:24:27.621 [ INFO] File type: application/x-netcdf
2022-11-07 18:24:27.621 [ INFO] File size: 453.9 MB (453884744 B)
2022-11-07 18:24:27.622 [ INFO] Downloading file /storage/lucas/FORECAST/MERCATOR/FULLPHYSICS/HINDCAST/2021-02.nc
2022-11-07 18:24:37.745 [ INFO] - 453.9 MB (1.0%)
2022-11-07 18:24:40.389 [ INFO] - 453.9 MB (2.0%)
2022-11-07 18:24:42.026 [ INFO] - 453.9 MB (3.0%)
2022-11-07 18:24:43.351 [ INFO] - 453.9 MB (4.0%)
2022-11-07 18:24:44.446 [ INFO] - 453.9 MB (5.1%)
2022-11-07 18:24:45.430 [ INFO] - 453.9 MB (6.1%)
2022-11-07 18:24:46.390 [ INFO] - 453.9 MB (7.1%)
2022-11-07 18:24:47.378 [ INFO] - 453.9 MB (8.1%)
2022-11-07 18:24:48.212 [ INFO] - 453.9 MB (9.1%)
2022-11-07 18:24:49.100 [ INFO] - 453.9 MB (10.1%)
2022-11-07 18:24:49.970 [ INFO] - 453.9 MB (11.1%)
2022-11-07 18:24:50.806 [ INFO] - 453.9 MB (12.1%)
2022-11-07 18:24:51.675 [ INFO] - 453.9 MB (13.1%)
2022-11-07 18:24:52.576 [ INFO] - 453.9 MB (14.2%)
2022-11-07 18:24:53.389 [ INFO] - 453.9 MB (15.2%)
2022-11-07 18:24:54.250 [ INFO] - 453.9 MB (16.2%)
2022-11-07 18:24:55.182 [ INFO] - 453.9 MB (17.2%)
2022-11-07 18:24:55.958 [ INFO] - 453.9 MB (18.2%)
2022-11-07 18:24:56.880 [ INFO] - 453.9 MB (19.2%)
2022-11-07 18:24:57.790 [ INFO] - 453.9 MB (20.2%)
2022-11-07 18:24:58.611 [ INFO] - 453.9 MB (21.2%)
2022-11-07 18:24:59.512 [ INFO] - 453.9 MB (22.2%)
2022-11-07 18:25:00.549 [ INFO] - 453.9 MB (23.2%)
2022-11-07 18:25:01.624 [ INFO] - 453.9 MB (24.3%)
2022-11-07 18:25:02.354 [ INFO] - 453.9 MB (25.3%)
2022-11-07 18:25:02.919 [ INFO] - 453.9 MB (26.3%)
2022-11-07 18:25:03.554 [ INFO] - 453.9 MB (27.3%)
2022-11-07 18:25:04.174 [ INFO] - 453.9 MB (28.3%)
2022-11-07 18:25:04.711 [ INFO] - 453.9 MB (29.3%)
2022-11-07 18:25:05.245 [ INFO] - 453.9 MB (30.3%)
2022-11-07 18:25:05.846 [ INFO] - 453.9 MB (31.3%)
2022-11-07 18:25:06.407 [ INFO] - 453.9 MB (32.3%)
2022-11-07 18:25:07.201 [ INFO] - 453.9 MB (33.4%)
2022-11-07 18:25:08.317 [ INFO] - 453.9 MB (34.4%)
2022-11-07 18:25:09.449 [ INFO] - 453.9 MB (35.4%)
2022-11-07 18:25:10.560 [ INFO] - 453.9 MB (36.4%)
2022-11-07 18:25:11.680 [ INFO] - 453.9 MB (37.4%)
2022-11-07 18:25:12.760 [ INFO] - 453.9 MB (38.4%)
2022-11-07 18:25:13.921 [ INFO] - 453.9 MB (39.4%)
2022-11-07 18:25:15.014 [ INFO] - 453.9 MB (40.4%)
2022-11-07 18:25:16.087 [ INFO] - 453.9 MB (41.4%)
2022-11-07 18:25:17.159 [ INFO] - 453.9 MB (42.5%)
2022-11-07 18:25:18.233 [ INFO] - 453.9 MB (43.5%)
2022-11-07 18:25:19.260 [ INFO] - 453.9 MB (44.5%)
2022-11-07 18:25:20.298 [ INFO] - 453.9 MB (45.5%)
2022-11-07 18:25:21.292 [ INFO] - 453.9 MB (46.5%)
2022-11-07 18:25:22.205 [ INFO] - 453.9 MB (47.5%)
2022-11-07 18:25:23.147 [ INFO] - 453.9 MB (48.5%)
2022-11-07 18:25:24.034 [ INFO] - 453.9 MB (49.5%)
2022-11-07 18:25:24.926 [ INFO] - 453.9 MB (50.5%)
2022-11-07 18:25:25.884 [ INFO] - 453.9 MB (51.5%)
2022-11-07 18:25:26.647 [ INFO] - 453.9 MB (52.6%)
2022-11-07 18:25:27.518 [ INFO] - 453.9 MB (53.6%)
2022-11-07 18:25:28.423 [ INFO] - 453.9 MB (54.6%)
2022-11-07 18:25:29.385 [ INFO] - 453.9 MB (55.6%)
2022-11-07 18:25:30.130 [ INFO] - 453.9 MB (56.6%)
2022-11-07 18:25:30.994 [ INFO] - 453.9 MB (57.6%)
2022-11-07 18:25:31.975 [ INFO] - 453.9 MB (58.6%)
2022-11-07 18:25:32.744 [ INFO] - 453.9 MB (59.6%)
2022-11-07 18:25:33.614 [ INFO] - 453.9 MB (60.6%)
2022-11-07 18:25:34.585 [ INFO] - 453.9 MB (61.7%)
2022-11-07 18:25:35.335 [ INFO] - 453.9 MB (62.7%)
2022-11-07 18:25:36.200 [ INFO] - 453.9 MB (63.7%)
2022-11-07 18:25:37.075 [ INFO] - 453.9 MB (64.7%)
2022-11-07 18:25:37.923 [ INFO] - 453.9 MB (65.7%)
2022-11-07 18:25:38.837 [ INFO] - 453.9 MB (66.7%)
2022-11-07 18:25:39.701 [ INFO] - 453.9 MB (67.7%)
2022-11-07 18:25:40.526 [ INFO] - 453.9 MB (68.7%)
2022-11-07 18:25:41.375 [ INFO] - 453.9 MB (69.7%)
2022-11-07 18:25:42.286 [ INFO] - 453.9 MB (70.8%)
2022-11-07 18:25:43.172 [ INFO] - 453.9 MB (71.8%)
2022-11-07 18:25:43.927 [ INFO] - 453.9 MB (72.8%)
